uri,rdfs_label,locn_geometry
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/7,Carril bici 7,"[[-6.37196453616,39.4500079416],[-6.3719516438,39.4499855575],[-6.37194627005,39.4499780718],[-6.37193701489,39.4499717518],[-6.37192443662,39.4499678637],[-6.37191092156,39.4499674014],[-6.37179044454,39.4500076087],[-6.3710621489,39.4502555367],[-6.37104404828,39.450264215],[-6.37103663748,39.4502732918],[-6.37103397576,39.4502849829],[-6.37103505259,39.4502939383],[-6.37106073079,39.4503415245],[-6.37187362722,39.451773574],[-6.37206735885,39.4521193922],[-6.3720759853,39.4521263247],[-6.37208792319,39.4521311385],[-6.37210041783,39.4521318911],[-6.37211241894,39.4521296554],[-6.37213429546,39.4521226292]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/70,Carril bici 70,"[[-6.37064416175,39.4859561457],[-6.36893445982,39.4858621696],[-6.36892443936,39.4858621781],[-6.36891491036,39.4858652579],[-6.36890376688,39.4858708904],[-6.36889687961,39.485876384],[-6.36889320196,39.4859094916],[-6.36888678885,39.4859990324],[-6.36886275434,39.4862589438]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/71,Carril bici 71,"[[-6.36885687457,39.4863289996],[-6.3688204324,39.4867327922]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/72,Carril bici 72,"[[-6.36881350331,39.486800101],[-6.36877772258,39.4872042459]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/73,Carril bici 73,"[[-6.3687707991,39.4872745504],[-6.36873505897,39.4876698745],[-6.36873719335,39.4876776909],[-6.36874323632,39.4876865374],[-6.36874965364,39.4876935092],[-6.36875680194,39.487697202],[-6.36890133251,39.4877054181],[-6.37050913483,39.4877921904]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/74,Carril bici 74,"[[-6.35735134378,39.4905738495],[-6.35619489993,39.4916211469],[-6.35617552732,39.491635536],[-6.35615519068,39.4916433121],[-6.35613961012,39.4916457823],[-6.35612080801,39.4916451191],[-6.35609199358,39.4916442281],[-6.35606461593,39.4916454883],[-6.35603650668,39.4916500274],[-6.35599697536,39.4916594852],[-6.35598353645,39.4916615334],[-6.35597202494,39.4916608006],[-6.35596122721,39.4916572594],[-6.35590958591,39.4916273218],[-6.35504018427,39.4911019746],[-6.35502865805,39.4910892927],[-6.35502638224,39.4910839373],[-6.35502345537,39.4910751178],[-6.35502315438,39.491069327],[-6.35502390381,39.491063291],[-6.35502626965,39.4910558122],[-6.35502791153,39.4910536974]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/75,Carril bici 75,"[[-6.35494600436,39.4910003585],[-6.35492983503,39.4910057744],[-6.35491656195,39.4910080279],[-6.3549040486,39.4910085502],[-6.35489260607,39.4910082897],[-6.35487406538,39.4910030252],[-6.35482723404,39.4909750567],[-6.35456858106,39.4908163467],[-6.35453946019,39.4907972363],[-6.35450276771,39.490770493],[-6.35447804083,39.490747947]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/76,Carril bici 76,"[[-6.35443979497,39.4907050526],[-6.35441497184,39.4906732807],[-6.35437640468,39.4906023514],[-6.3543618766,39.4905599184],[-6.3543537025,39.4905154443],[-6.3543525869,39.4905048261]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/77,Carril bici 77,"[[-6.35482566819,39.4899262599],[-6.35481491411,39.4899215762],[-6.35480624566,39.4899213789],[-6.35480098853,39.4899227389],[-6.35479502773,39.4899243518],[-6.35474348203,39.489970392],[-6.35445491457,39.490231622],[-6.35442322414,39.4902677982],[-6.35439912247,39.4903027941],[-6.35438105305,39.490338869],[-6.35436652626,39.4903776139],[-6.35436192257,39.4903949137],[-6.35435325856,39.4904392062],[-6.35435079642,39.4904881124],[-6.3543525869,39.4905048261]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/78,Carril bici 78,"[[-6.36083429431,39.4864740934],[-6.36078055475,39.4864257936],[-6.360707825,39.48635776],[-6.36048571771,39.486152888],[-6.36035807331,39.4860515929],[-6.36027360236,39.4859889418],[-6.36021299342,39.4859456644],[-6.36001357469,39.4858189413],[-6.3598708985,39.4857377836],[-6.35975730553,39.485679947],[-6.35971030218,39.4856582819],[-6.35963305244,39.4856355175],[-6.35957556372,39.4856039591],[-6.35951720753,39.4855733851],[-6.35945432243,39.485536117],[-6.35939540429,39.4855063541],[-6.35933597724,39.485492671],[-6.35921577078,39.4854676943],[-6.35912476943,39.4854441278],[-6.35880954189,39.4853492193],[-6.35845430745,39.4852480516],[-6.35831168931,39.4852080435],[-6.35784951592,39.4851103064],[-6.35740308382,39.4850143674],[-6.35721190927,39.4849730444],[-6.35703800432,39.4849348978],[-6.35690863326,39.4848994117],[-6.35654628876,39.4847889832],[-6.3563959621,39.4847315987],[-6.35624535367,39.4846536105],[-6.3560444359,39.4845334624],[-6.3559686174,39.4844830103],[-6.35583881517,39.4843909915],[-6.3557729815,39.4843414727],[-6.35555732861,39.4841580617],[-6.35544054238,39.4840429435],[-6.35525381073,39.4838355989],[-6.35519147209,39.483754549],[-6.35510388142,39.4836302918],[-6.35498380422,39.4834343687],[-6.35492131158,39.4833167783],[-6.35487095164,39.4832015238],[-6.35483548878,39.4831137966],[-6.35479939612,39.4830077071],[-6.35471252829,39.4826557927],[-6.35470499645,39.4826073315],[-6.3547021304,39.482582247],[-6.35468515617,39.4823945672],[-6.35468147783,39.482307387],[-6.35468749902,39.4822526768],[-6.35470210923,39.4822110765],[-6.35471747682,39.482181632],[-6.35474282105,39.4821496549],[-6.35476914398,39.4821234863],[-6.35482550159,39.4820705977],[-6.35485241939,39.4820333117],[-6.3548685053,39.4819934252],[-6.35487736546,39.4819729488],[-6.35491140314,39.4819320585],[-6.35492850702,39.4819213843],[-6.35495161572,39.4819124944],[-6.3550486281,39.4818923401],[-6.35512591331,39.4818799754],[-6.35516385099,39.4818723647]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/79,Carril bici 79,"[[-6.36060688569,39.4866736183],[-6.36056346985,39.4866496164],[-6.36040321632,39.4865860055],[-6.36027356091,39.4865315179],[-6.35997842479,39.4863873819],[-6.35981864937,39.4863001171],[-6.35970732756,39.4862363204],[-6.359510556,39.4861129059],[-6.35943133281,39.4860738266],[-6.35929442869,39.4860120415],[-6.35921276359,39.4859756873],[-6.35911186543,39.485924912],[-6.35899475177,39.4858677905],[-6.35886981212,39.4858241059],[-6.35867123816,39.4857525559],[-6.35848746998,39.4856916496],[-6.35837204868,39.4856588783],[-6.35829117748,39.4856426239],[-6.35823804453,39.4856323393],[-6.35814101176,39.4856077195],[-6.3580211749,39.4855756919],[-6.35783576852,39.4855438759],[-6.35760186909,39.4855051565],[-6.35751746236,39.4854941604],[-6.35740706804,39.4854690509],[-6.35704089186,39.4853932414],[-6.35694738048,39.4853561046],[-6.35687797783,39.4853227578],[-6.35655826065,39.4851756716],[-6.35646376593,39.4851203588],[-6.356356651,39.4850449847],[-6.35618872415,39.4849523428],[-6.35603476298,39.4848639237],[-6.35585348144,39.4847587055],[-6.35573108709,39.484678306],[-6.35544237744,39.4844650978],[-6.35536670865,39.4843985426],[-6.35532927957,39.4843640536],[-6.35501635337,39.484046265],[-6.35492232661,39.4839298334],[-6.35488361633,39.4838794939],[-6.3548258706,39.4837995925],[-6.35468502066,39.4835796065],[-6.35464705451,39.4835096488],[-6.3545279689,39.4832587691],[-6.35445772879,39.4830674032],[-6.35436752529,39.4826960242],[-6.35435183046,39.4825869327],[-6.35432620123,39.4823999152],[-6.35429664875,39.482308152],[-6.35426929658,39.4822576078],[-6.35421861118,39.4822049115],[-6.35416202829,39.4821643992],[-6.35411756552,39.482138701],[-6.35407620344,39.4821268302],[-6.35403551554,39.4821223842],[-6.35398938997,39.4821261786],[-6.35394827403,39.4821375209],[-6.35390615914,39.4821536037],[-6.35387169967,39.4821748291],[-6.35385026454,39.4821901291]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/8,Carril bici 8,"[[-6.37218595647,39.452211725],[-6.37215907263,39.4522230746],[-6.37215006566,39.4522314966],[-6.37214585098,39.4522401756],[-6.37214509586,39.4522508523],[-6.37217944486,39.4523149687],[-6.37281316229,39.4534239451],[-6.37289840016,39.4535541966],[-6.37297083293,39.453658384],[-6.37315334835,39.4539069686],[-6.37316244076,39.4539142345],[-6.37317834965,39.453920887],[-6.37319394281,39.4539219046],[-6.37321183176,39.4539197508],[-6.37322960951,39.4539152921],[-6.37402935449,39.4537289581],[-6.3740407943,39.4537246631],[-6.37404996166,39.4537176563],[-6.37405450015,39.4537092148],[-6.37405559265,39.4537012069],[-6.37405386467,39.4536934632],[-6.37403558846,39.4536615118]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/80,Carril bici 80,"[[-6.35375567205,39.482113831],[-6.35380998038,39.4820709813],[-6.35390898613,39.4820028667],[-6.35394579748,39.4819583219],[-6.35396740655,39.4819094598],[-6.35398207017,39.4818507957],[-6.35399750783,39.4817910146],[-6.3540316177,39.4817266858],[-6.35407183406,39.4816814511],[-6.35412939601,39.481630278],[-6.35417461606,39.4815847271],[-6.35420123549,39.4815488151],[-6.35421718695,39.4815205988],[-6.35423617248,39.4814785258],[-6.35424461731,39.4814502444]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/81,Carril bici 81,"[[-6.38433046011,39.4604624713],[-6.38432753993,39.4604320265],[-6.38431260654,39.4603285357],[-6.38427881825,39.4601111705],[-6.38426412637,39.4600257459],[-6.38425622038,39.4599753683],[-6.38423245566,39.4598015717],[-6.38420277952,39.4596285711],[-6.38416812656,39.4593899672],[-6.38411353711,39.4590324552],[-6.38409631148,39.4589248144],[-6.38406033458,39.4587153941],[-6.3840568362,39.4586940129],[-6.38404978186,39.4586782941],[-6.38404138177,39.4586666202],[-6.38400663522,39.4586367759],[-6.3839778433,39.4586211235],[-6.38394313669,39.4586103394],[-6.38391390108,39.4586065323],[-6.38387620886,39.4586053134],[-6.3838524581,39.458608113],[-6.38380796313,39.4586235137],[-6.38377626659,39.4586407684],[-6.3837453779,39.4586747126],[-6.38371473486,39.4587288969],[-6.38369404546,39.458745612],[-6.38367959118,39.4587520941],[-6.38365561631,39.4587560927],[-6.38363666515,39.4587598803],[-6.38361637615,39.4587659069],[-6.38360649153,39.4587731402],[-6.38359920271,39.4587891845]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/82,Carril bici 82,"[[-6.35424461731,39.4814502444],[-6.35425790799,39.4813543548],[-6.3542702685,39.4812020355],[-6.35427219985,39.4809602194],[-6.35426009029,39.480777844],[-6.35423314412,39.4805815158],[-6.35419190267,39.4803539676],[-6.35409430489,39.4798925807],[-6.35407388617,39.4798070325]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/83,Carril bici 83,"[[-6.35441962737,39.4797695062],[-6.35446654313,39.4799767434],[-6.35458064649,39.4805592624],[-6.35460071438,39.4806916544],[-6.35460720402,39.4807741401],[-6.35461679465,39.4808927018],[-6.35462505227,39.4810241962],[-6.35462339828,39.4811371533],[-6.35461870256,39.4813069089],[-6.35461734398,39.4814077396],[-6.35462179722,39.4814472121],[-6.35463303936,39.4814972969],[-6.35465501685,39.4815478112],[-6.35468731462,39.481591782],[-6.35479278202,39.4816899506],[-6.35482867503,39.4817200351],[-6.35486370073,39.481742372],[-6.35488226492,39.4817505746],[-6.35490280201,39.4817571549],[-6.35492812051,39.4817636588],[-6.35495169062,39.4817658625],[-6.35498563792,39.4817653385],[-6.35503811396,39.4817613464],[-6.35507992478,39.4817550738],[-6.35510494103,39.4817506418],[-6.35513165594,39.4817455191]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/84,Carril bici 84,"[[-6.36108467213,39.4843215866],[-6.36097158726,39.4844039496],[-6.36085793733,39.4844901897],[-6.36078584071,39.4845501436],[-6.36063337159,39.4846838075],[-6.36049822156,39.4848078103],[-6.36006299047,39.4851999357],[-6.36003322912,39.4852287122],[-6.36002474977,39.4852409681],[-6.36002317095,39.4852511203],[-6.36002416853,39.4852563296],[-6.36002829828,39.4852671672]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/85,Carril bici 85,"[[-6.35996050708,39.4853281445],[-6.35994838773,39.4853263873],[-6.35993808721,39.4853270794],[-6.35992824313,39.4853283377],[-6.35991443927,39.4853332107],[-6.35987015135,39.4853733271],[-6.35966517478,39.4855585282]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/86,Carril bici 86,"[[-6.35957007387,39.4856467098],[-6.35925024953,39.4859345536]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/87,Carril bici 87,"[[-6.35915143239,39.4860195893],[-6.35897876594,39.4861793249],[-6.35897028462,39.4861887644],[-6.35896763858,39.4862018561],[-6.3589679064,39.4862137174],[-6.35896995303,39.4862219838]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/88,Carril bici 88,"[[-6.35890314929,39.4862834794],[-6.35889075604,39.486282642],[-6.35887517515,39.486283955],[-6.35886188353,39.4862879133],[-6.35879485997,39.4863478886],[-6.35763300631,39.4873970199],[-6.3576287454,39.4874013687],[-6.35762634634,39.48740703],[-6.35762574881,39.4874119914],[-6.3576254121,39.4874172762],[-6.35762515574,39.4874240448],[-6.35762625136,39.4874275627],[-6.35762965839,39.4874349438]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/89,Carril bici 89,"[[-6.35755798099,39.4874988249],[-6.3575451311,39.4874974213],[-6.35753412103,39.4874979119],[-6.35752302684,39.4875006233],[-6.35751474144,39.4875048806],[-6.35747095627,39.4875442666],[-6.35620828045,39.4886875093],[-6.35619027282,39.4886978963],[-6.35616911925,39.4887048244],[-6.35614773275,39.4887070899],[-6.35612845275,39.4887078156],[-6.35611661599,39.4887102983],[-6.35610360768,39.4887148714],[-6.35608337378,39.488725173],[-6.35606204219,39.4887458046],[-6.35604917159,39.4887575522]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/9,Carril bici 9,"[[-6.37415205995,39.4536214915],[-6.3741802627,39.453672626],[-6.37419055635,39.4536812747],[-6.37420277155,39.4536848635],[-6.37421655416,39.453684369],[-6.37425404733,39.4536756583],[-6.37509409699,39.4534812325],[-6.3751125534,39.453475382],[-6.37512601859,39.4534641362],[-6.37513353067,39.453451592],[-6.3751343695,39.4534446273],[-6.37513293176,39.453435903],[-6.3751303502,39.4534247425],[-6.37512112257,39.4534092237]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/90,Carril bici 90,"[[-6.35602250839,39.4888194676],[-6.35502621536,39.4897120154]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/91,Carril bici 91,"[[-6.3549939741,39.4897415909],[-6.3549060961,39.4898220209],[-6.35489956466,39.4898300872],[-6.35489915145,39.4898337825],[-6.35489958488,39.4898367562],[-6.35490099334,39.4898392228],[-6.35490364168,39.4898414],[-6.35491173115,39.4898477235]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/92,Carril bici 92,"[[-6.35485215262,39.4896470986],[-6.35479089749,39.4897018458],[-6.35478285041,39.4897061083],[-6.35477448024,39.4897062882],[-6.35476182652,39.4896997021],[-6.35377493219,39.4890409164]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/93,Carril bici 93,"[[-6.35359595294,39.4891261558],[-6.35358513118,39.4891234748],[-6.35357695368,39.4891230769],[-6.35357108738,39.4891229433],[-6.35356490812,39.489123861],[-6.35355936685,39.4891259577],[-6.35352544117,39.4891564106],[-6.35309794453,39.4895422739],[-6.35308280521,39.4895508204],[-6.35307369775,39.4895515391],[-6.353064176,39.4895505812],[-6.35305574266,39.4895461287],[-6.35302311178,39.4895244536],[-6.35293337082,39.4894652057],[-6.35292415104,39.4894625876],[-6.35291579494,39.4894623972],[-6.35290934881,39.4894622504],[-6.35290477051,39.4894632575],[-6.35289678656,39.4894658541],[-6.3528891256,39.4894725334],[-6.35273725679,39.4896100764]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/94,Carril bici 94,"[[-6.35262505863,39.4897242917],[-6.35195792649,39.4903267073]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/95,Carril bici 95,"[[-6.35186454433,39.490407241],[-6.35119846646,39.4910063185]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/96,Carril bici 96,"[[-6.35110645743,39.4910906622],[-6.35042119717,39.4917104166],[-6.35041916664,39.4917135458],[-6.35041887756,39.4917175615],[-6.35041953545,39.4917218104],[-6.35042123257,39.4917274592],[-6.35042508058,39.4917304049],[-6.35075059672,39.491948694],[-6.35075965323,39.4919511234],[-6.35076642656,39.491952548],[-6.35077500965,39.4919530612],[-6.35078102063,39.4919529866],[-6.35078721223,39.4919517517],[-6.35079397766,39.491949789],[-6.35079775769,39.4919473348],[-6.35080823099,39.4919412226]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/97,Carril bici 97,"[[-6.35089626919,39.4920008118],[-6.35089370487,39.4920072101],[-6.35089171036,39.4920129864],[-6.35089049026,39.4920199447],[-6.35089058225,39.4920283089],[-6.35089500375,39.4920413233],[-6.35090005947,39.4920484247],[-6.3509112345,39.4920561948],[-6.3512847042,39.4923042173],[-6.35160563002,39.4925181638],[-6.35162205386,39.4925243599],[-6.35163412804,39.4925264345],[-6.35165359765,39.4925279368],[-6.35166549132,39.4925275728],[-6.35167707733,39.4925259353],[-6.35168795068,39.4925231589],[-6.35170006688,39.4925184752],[-6.351705671,39.4925147319],[-6.3517210617,39.4925039534]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/98,Carril bici 98,"[[-6.35128201325,39.4923025006],[-6.35198129454,39.4916718055]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/99,Carril bici 99,"[[-6.35207218373,39.4915908907],[-6.35274077974,39.4909875033]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/carriles-bici/CarrilBici/107,Carril bici 107,
